Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
1.4703369140625;2230.46851236861;0.00718994140625;1.4703369140625;146;10 mA
1.48040771484375;2230.56922036835;0.007275390625;1.480712890625;147;10 mA
1.490478515625;2230.6699283681;0.0073577880859375;1.49078369140625;148;10 mA
1.50054931640625;2230.77063636785;0.0074371337890625;1.50115966796875;149;10 mA
1.5106201171875;2230.87134436759;0.007537841796875;1.51153564453125;150;10 mA
1.52069091796875;2230.97205236734;0.007647705078125;1.52069091796875;151;10 mA
1.53076171875;2231.07276036708;0.0077301025390625;1.53106689453125;152;10 mA
1.54083251953125;2231.17346836683;0.0078033447265625;1.54083251953125;153;10 mA
1.5509033203125;2231.27417636657;0.0079071044921875;1.5509033203125;154;10 mA
1.56097412109375;2231.37488436632;0.0079986572265625;1.5618896484375;155;10 mA
1.571044921875;2231.47559236607;0.0081298828125;1.57135009765625;156;10 mA
1.58111572265625;2231.57630036581;0.008197021484375;1.58050537109375;157;10 mA
1.5911865234375;2231.67700836556;0.0082794189453125;1.5911865234375;158;10 mA
1.60125732421875;2231.7777163653;0.00836181640625;1.60125732421875;159;10 mA
