Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
1349.29732959335;-0.97442626953125;1347.99999659663;1349;-0.0004998779296875;1 mA
1350.29732959083;-0.9747314453125;1348.9999965941;1350;-0.0005;1 mA
1351.2973295883;-0.97503662109375;1349.99999659158;1351;-0.000499908447265625;1 mA
1352.29732958578;-0.97503662109375;1350.99999658905;1352;-0.000499908447265625;1 mA
1353.29732958325;-0.975341796875;1351.99999658653;1353;-0.00049993896484375;1 mA
1354.29732958073;-0.97564697265625;1352.999996584;1354;-0.000499908447265625;1 mA
1355.2973295782;-0.97564697265625;1353.99999658148;1355;-0.00049993896484375;1 mA
1356.29732957568;-0.9759521484375;1354.99999657895;1356;-0.0004998779296875;1 mA
1357.29732957315;-0.97625732421875;1355.99999657643;1357;-0.00049993896484375;1 mA
1358.29732957063;-0.97625732421875;1356.9999965739;1358;-0.000499908447265625;1 mA
1359.2973295681;-0.9765625;1357.99999657138;1359;-0.00049993896484375;1 mA
1360.29732956558;-0.97686767578125;1358.99999656885;1360;-0.0004998779296875;1 mA
1361.29732956305;-0.97686767578125;1359.99999656633;1361;-0.000499847412109375;1 mA
1362.29732956053;-0.9771728515625;1360.99999656381;1362;-0.000499908447265625;1 mA
1363.29732955801;-0.97747802734375;1361.99999656128;1363;-0.00049993896484375;1 mA
1364.29732955548;-0.97747802734375;1362.99999655876;1364;-0.0004998779296875;1 mA
1365.29732955296;-0.977783203125;1363.99999655623;1365;-0.000499908447265625;1 mA
1366.29732955043;-0.97808837890625;1364.99999655371;1366;-0.00049981689453125;1 mA
1367.29732954791;-0.9783935546875;1365.99999655118;1367;-0.00049993896484375;1 mA
1368.29732954538;-0.9783935546875;1366.99999654866;1368;-0.000499908447265625;1 mA
1369.29732954286;-0.97869873046875;1367.99999654613;1369;-0.0004998779296875;1 mA
1370.29732954033;-0.97900390625;1368.99999654361;1370;-0.000499908447265625;1 mA
1371.29732953781;-0.97930908203125;1369.99999654108;1371;-0.00049993896484375;1 mA
1372.29732953528;-0.97930908203125;1370.99999653856;1372;-0.0004998779296875;1 mA
1373.29732953276;-0.9796142578125;1371.99999653603;1373;-0.000499908447265625;1 mA
1374.29732953023;-0.97991943359375;1372.99999653351;1374;-0.0005;1 mA
1375.29732952771;-0.97991943359375;1373.99999653098;1375;-0.00049993896484375;1 mA
1376.29732952518;-0.980224609375;1374.99999652846;1376;-0.000499908447265625;1 mA
1377.29732952266;-0.98052978515625;1375.99999652593;1377;-0.000499908447265625;1 mA
1378.29732952013;-0.9808349609375;1376.99999652341;1378;-0.0004998779296875;1 mA
1379.29732951761;-0.98114013671875;1377.99999652088;1379;-0.00049993896484375;1 mA
1380.29732951508;-0.98114013671875;1378.99999651836;1380;-0.00049993896484375;1 mA
1381.29732951256;-0.9814453125;1379.99999651583;1381;-0.000499969482421875;1 mA
1382.29732951003;-0.98175048828125;1380.99999651331;1382;-0.00049993896484375;1 mA
1383.29732950751;-0.9820556640625;1381.99999651079;1383;-0.00049993896484375;1 mA
1384.29732950499;-0.9820556640625;1382.99999650826;1384;-0.000499969482421875;1 mA
1385.29732950246;-0.98236083984375;1383.99999650574;1385;-0.00049993896484375;1 mA
1386.29732949994;-0.982666015625;1384.99999650321;1386;-0.000499908447265625;1 mA
1387.29732949741;-0.98297119140625;1385.99999650069;1387;-0.000499908447265625;1 mA
1388.29732949489;-0.98297119140625;1386.99999649816;1388;-0.000499847412109375;1 mA
1389.29732949236;-0.9832763671875;1387.99999649564;1389;-0.000499908447265625;1 mA
1390.29732948984;-0.98358154296875;1388.99999649311;1390;-0.00049993896484375;1 mA
1391.29732948731;-0.98388671875;1389.99999649059;1391;-0.0005;1 mA
1392.29732948479;-0.98419189453125;1390.99999648806;1392;-0.0005;1 mA
1393.29732948226;-0.98419189453125;1391.99999648554;1393;-0.000499908447265625;1 mA
1394.29732947974;-0.9844970703125;1392.99999648301;1394;-0.00049993896484375;1 mA
1395.29732947721;-0.98480224609375;1393.99999648049;1395;-0.000499969482421875;1 mA
1396.29732947469;-0.985107421875;1394.99999647796;1396;-0.000499847412109375;1 mA
1397.29732947216;-0.98541259765625;1395.99999647544;1397;-0.000499969482421875;1 mA
1398.29732946964;-0.98541259765625;1396.99999647291;1398;-0.000499969482421875;1 mA
1399.29732946711;-0.9857177734375;1397.99999647039;1399;-0.000499908447265625;1 mA
1400.29732946459;-0.98602294921875;1398.99999646786;1400;-0.000499969482421875;1 mA
1401.29732946206;-0.986328125;1399.99999646534;1401;-0.00049993896484375;1 mA
1402.29732945954;-0.98663330078125;1400.99999646282;1402;-0.00049993896484375;1 mA
1403.29732945701;-0.9869384765625;1401.99999646029;1403;-0.00049993896484375;1 mA
1404.29732945449;-0.9869384765625;1402.99999645777;1404;-0.000499908447265625;1 mA
1405.29732945197;-0.98724365234375;1403.99999645524;1405;-0.00049993896484375;1 mA
1406.29732944944;-0.987548828125;1404.99999645272;1406;-0.000499908447265625;1 mA
1407.29732944692;-0.98785400390625;1405.99999645019;1407;-0.0004998779296875;1 mA
1408.29732944439;-0.9881591796875;1406.99999644767;1408;-0.000499969482421875;1 mA
1409.29732944187;-0.98846435546875;1407.99999644514;1409;-0.0005;1 mA
1410.29732943934;-0.98876953125;1408.99999644262;1410;-0.000499847412109375;1 mA
1411.29732943682;-0.98876953125;1409.99999644009;1411;-0.00049993896484375;1 mA
1412.29732943429;-0.98907470703125;1410.99999643757;1412;-0.000499847412109375;1 mA
1413.29732943177;-0.9893798828125;1411.99999643504;1413;-0.000499847412109375;1 mA
1414.29732942924;-0.98968505859375;1412.99999643252;1414;-0.000499908447265625;1 mA
1415.29732942672;-0.989990234375;1413.99999642999;1415;-0.000499908447265625;1 mA
1416.29732942419;-0.99029541015625;1414.99999642747;1416;-0.0004998779296875;1 mA
