Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
179.873344545863;-0.89599609375;177.999999550593;179;-0.000499908447265625;1 mA
180.873344543339;-0.89599609375;178.999999548068;180;-0.000499847412109375;1 mA
181.873344540814;-0.89599609375;179.999999545544;181;-0.000499908447265625;1 mA
182.873344538289;-0.89599609375;180.999999543019;182;-0.000499908447265625;1 mA
183.873344535764;-0.89599609375;181.999999540494;183;-0.000499847412109375;1 mA
184.87334453324;-0.89599609375;182.999999537969;184;-0.0005;1 mA
185.873344530715;-0.89599609375;183.999999535445;185;-0.000499908447265625;1 mA
186.87334452819;-0.89599609375;184.99999953292;186;-0.000499969482421875;1 mA
187.873344525665;-0.89599609375;185.999999530395;187;-0.000499908447265625;1 mA
188.873344523141;-0.89599609375;186.99999952787;188;-0.000499908447265625;1 mA
189.873344520616;-0.89599609375;187.999999525346;189;-0.00049993896484375;1 mA
190.873344518091;-0.89599609375;188.999999522821;190;-0.000499908447265625;1 mA
191.873344515566;-0.89599609375;189.999999520296;191;-0.000499908447265625;1 mA
192.873344513042;-0.89599609375;190.999999517771;192;-0.000499908447265625;1 mA
193.873344510517;-0.89599609375;191.999999515247;193;-0.00049993896484375;1 mA
194.873344507992;-0.89599609375;192.999999512722;194;-0.0004998779296875;1 mA
195.873344505467;-0.89599609375;193.999999510197;195;-0.000499969482421875;1 mA
196.873344502943;-0.89630126953125;194.999999507672;196;-0.00049993896484375;1 mA
197.873344500418;-0.89630126953125;195.999999505148;197;-0.00049993896484375;1 mA
198.873344497893;-0.89630126953125;196.999999502623;198;-0.00049993896484375;1 mA
199.873344495368;-0.89630126953125;197.999999500098;199;-0.00049993896484375;1 mA
200.873344492844;-0.89630126953125;198.999999497573;200;-0.0004998779296875;1 mA
201.873344490319;-0.89630126953125;199.999999495049;201;-0.000499908447265625;1 mA
202.873344487794;-0.89630126953125;200.999999492524;202;-0.000499908447265625;1 mA
203.873344485269;-0.89630126953125;201.999999489999;203;-0.00049993896484375;1 mA
204.873344482745;-0.89630126953125;202.999999487474;204;-0.00049993896484375;1 mA
205.87334448022;-0.89630126953125;203.99999948495;205;-0.000499908447265625;1 mA
206.873344477695;-0.89630126953125;204.999999482425;206;-0.00049993896484375;1 mA
207.87334447517;-0.89630126953125;205.9999994799;207;-0.00049981689453125;1 mA
208.873344472646;-0.89630126953125;206.999999477375;208;-0.000499908447265625;1 mA
209.873344470121;-0.89630126953125;207.99999947485;209;-0.000499908447265625;1 mA
210.873344467596;-0.8966064453125;208.999999472326;210;-0.000499908447265625;1 mA
211.873344465071;-0.8966064453125;209.999999469801;211;-0.000499908447265625;1 mA
212.873344462546;-0.8966064453125;210.999999467276;212;-0.00049993896484375;1 mA
213.873344460022;-0.8966064453125;211.999999464751;213;-0.0004998779296875;1 mA
214.873344457497;-0.8966064453125;212.999999462227;214;-0.000499847412109375;1 mA
215.873344454972;-0.8966064453125;213.999999459702;215;-0.000499908447265625;1 mA
216.873344452447;-0.8966064453125;214.999999457177;216;-0.0004998779296875;1 mA
217.873344449923;-0.8966064453125;215.999999454652;217;-0.000499908447265625;1 mA
218.873344447398;-0.8966064453125;216.999999452128;218;-0.0004998779296875;1 mA
219.873344444873;-0.8966064453125;217.999999449603;219;-0.0004998779296875;1 mA
220.873344442348;-0.89691162109375;218.999999447078;220;-0.000499847412109375;1 mA
221.873344439824;-0.89691162109375;219.999999444553;221;-0.000499908447265625;1 mA
222.873344437299;-0.89691162109375;220.999999442029;222;-0.0004998779296875;1 mA
223.873344434774;-0.89691162109375;221.999999439504;223;-0.0004998779296875;1 mA
224.873344432249;-0.89691162109375;222.999999436979;224;-0.0004998779296875;1 mA
225.873344429725;-0.89691162109375;223.999999434454;225;-0.000499908447265625;1 mA
226.8733444272;-0.89691162109375;224.99999943193;226;-0.000499969482421875;1 mA
227.873344424675;-0.89691162109375;225.999999429405;227;-0.000499908447265625;1 mA
228.87334442215;-0.89691162109375;226.99999942688;228;-0.000499908447265625;1 mA
229.873344419626;-0.897216796875;227.999999424355;229;-0.000499908447265625;1 mA
230.873344417101;-0.897216796875;228.999999421831;230;-0.000499847412109375;1 mA
231.873344414576;-0.897216796875;229.999999419306;231;-0.000499908447265625;1 mA
232.873344412051;-0.897216796875;230.999999416781;232;-0.000499908447265625;1 mA
233.873344409527;-0.897216796875;231.999999414256;233;-0.000499908447265625;1 mA
234.873344407002;-0.897216796875;232.999999411732;234;-0.000499908447265625;1 mA
235.873344404477;-0.897216796875;233.999999409207;235;-0.000499908447265625;1 mA
236.873344401952;-0.897216796875;234.999999406682;236;-0.00049993896484375;1 mA
237.873344399428;-0.89752197265625;235.999999404157;237;-0.0004998779296875;1 mA
238.873344396903;-0.89752197265625;236.999999401633;238;-0.000499908447265625;1 mA
239.873344394378;-0.89752197265625;237.999999399108;239;-0.000499847412109375;1 mA
240.873344391853;-0.89752197265625;238.999999396583;240;-0.000499908447265625;1 mA
241.873344389329;-0.89752197265625;239.999999394058;241;-0.000499908447265625;1 mA
242.873344386804;-0.89752197265625;240.999999391533;242;-0.0004998779296875;1 mA
243.873344384279;-0.89752197265625;241.999999389009;243;-0.0004998779296875;1 mA
244.873344381754;-0.8978271484375;242.999999386484;244;-0.000499908447265625;1 mA
245.873344379229;-0.8978271484375;243.999999383959;245;-0.000499908447265625;1 mA
246.873344376705;-0.8978271484375;244.999999381434;246;-0.00049993896484375;1 mA
247.87334437418;-0.8978271484375;245.99999937891;247;-0.00049993896484375;1 mA
248.873344371655;-0.8978271484375;246.999999376385;248;-0.000499908447265625;1 mA
249.87334436913;-0.8978271484375;247.99999937386;249;-0.000499847412109375;1 mA
250.873344366606;-0.89813232421875;248.999999371335;250;-0.000499908447265625;1 mA
251.873344364081;-0.89813232421875;249.999999368811;251;-0.000499908447265625;1 mA
252.873344361556;-0.89813232421875;250.999999366286;252;-0.00049993896484375;1 mA
253.873344359031;-0.89813232421875;251.999999363761;253;-0.000499969482421875;1 mA
254.873344356507;-0.89813232421875;252.999999361236;254;-0.00049993896484375;1 mA
255.873344353982;-0.89813232421875;253.999999358712;255;-0.00049993896484375;1 mA
256.873344351457;-0.8984375;254.999999356187;256;-0.00049993896484375;1 mA
257.873344348932;-0.8984375;255.999999353662;257;-0.00049993896484375;1 mA
258.873344346408;-0.8984375;256.999999351137;258;-0.0004998779296875;1 mA
259.873344343883;-0.8984375;257.999999348613;259;-0.0004998779296875;1 mA
260.873344341358;-0.8984375;258.999999346088;260;-0.000499847412109375;1 mA
261.873344338833;-0.8984375;259.999999343563;261;-0.00049993896484375;1 mA
262.873344336309;-0.89874267578125;260.999999341038;262;-0.000499908447265625;1 mA
263.873344333784;-0.89874267578125;261.999999338514;263;-0.00049993896484375;1 mA
264.873344331259;-0.89874267578125;262.999999335989;264;-0.000499908447265625;1 mA
265.873344328734;-0.89874267578125;263.999999333464;265;-0.000499847412109375;1 mA
266.87334432621;-0.89874267578125;264.999999330939;266;-0.000499908447265625;1 mA
267.873344323685;-0.89874267578125;265.999999328415;267;-0.000499908447265625;1 mA
268.87334432116;-0.8990478515625;266.99999932589;268;-0.000499847412109375;1 mA
269.873344318635;-0.8990478515625;267.999999323365;269;-0.000499908447265625;1 mA
270.873344316111;-0.8990478515625;268.99999932084;270;-0.00049993896484375;1 mA
271.873344313586;-0.8990478515625;269.999999318316;271;-0.000499969482421875;1 mA
272.873344311061;-0.8990478515625;270.999999315791;272;-0.00049993896484375;1 mA
273.873344308536;-0.89935302734375;271.999999313266;273;-0.000499969482421875;1 mA
274.873344306012;-0.89935302734375;272.999999310741;274;-0.000499908447265625;1 mA
275.873344303487;-0.89935302734375;273.999999308217;275;-0.000499908447265625;1 mA
276.873344300962;-0.89935302734375;274.999999305692;276;-0.000499908447265625;1 mA
277.873344298437;-0.89935302734375;275.999999303167;277;-0.000499908447265625;1 mA
278.873344295912;-0.899658203125;276.999999300642;278;-0.0004998779296875;1 mA
279.873344293388;-0.899658203125;277.999999298117;279;-0.0004998779296875;1 mA
280.873344290863;-0.899658203125;278.999999295593;280;-0.00049993896484375;1 mA
281.873344288338;-0.899658203125;279.999999293068;281;-0.000499908447265625;1 mA
282.873344285813;-0.89996337890625;280.999999290543;282;-0.000499908447265625;1 mA
283.873344283289;-0.89996337890625;281.999999288018;283;-0.000499908447265625;1 mA
284.873344280764;-0.89996337890625;282.999999285494;284;-0.000499908447265625;1 mA
285.873344278239;-0.89996337890625;283.999999282969;285;-0.000499908447265625;1 mA
286.873344275714;-0.89996337890625;284.999999280444;286;-0.00049993896484375;1 mA
287.87334427319;-0.9002685546875;285.999999277919;287;-0.000499908447265625;1 mA
288.873344270665;-0.9002685546875;286.999999275395;288;-0.0005;1 mA
289.87334426814;-0.9002685546875;287.99999927287;289;-0.000499908447265625;1 mA
290.873344265615;-0.9002685546875;288.999999270345;290;-0.00049993896484375;1 mA
291.873344263091;-0.9002685546875;289.99999926782;291;-0.000499908447265625;1 mA
292.873344260566;-0.90057373046875;290.999999265296;292;-0.000499908447265625;1 mA
293.873344258041;-0.90057373046875;291.999999262771;293;-0.0004998779296875;1 mA
294.873344255516;-0.90057373046875;292.999999260246;294;-0.00049993896484375;1 mA
295.873344252992;-0.90057373046875;293.999999257721;295;-0.00049993896484375;1 mA
296.873344250467;-0.90087890625;294.999999255197;296;-0.000499908447265625;1 mA
297.873344247942;-0.90087890625;295.999999252672;297;-0.00049993896484375;1 mA
298.873344245417;-0.90087890625;296.999999250147;298;-0.000499908447265625;1 mA
299.873344242893;-0.90087890625;297.999999247622;299;-0.000499969482421875;1 mA
300.873344240368;-0.90087890625;298.999999245098;300;-0.00049993896484375;1 mA
301.873344237843;-0.90118408203125;299.999999242573;301;-0.00049993896484375;1 mA
302.873344235318;-0.90118408203125;300.999999240048;302;-0.000499908447265625;1 mA
303.873344232794;-0.90118408203125;301.999999237523;303;-0.000499908447265625;1 mA
304.873344230269;-0.90118408203125;302.999999234999;304;-0.000499969482421875;1 mA
305.873344227744;-0.9014892578125;303.999999232474;305;-0.000499908447265625;1 mA
306.873344225219;-0.9014892578125;304.999999229949;306;-0.000499908447265625;1 mA
307.873344222695;-0.9014892578125;305.999999227424;307;-0.000499908447265625;1 mA
308.87334422017;-0.9014892578125;306.9999992249;308;-0.000499847412109375;1 mA
309.873344217645;-0.9014892578125;307.999999222375;309;-0.00049993896484375;1 mA
